Gene_ID	GO_ID
LG11g538	GO:0005515
LG11g540	GO:0005576
LG11g542	GO:0006468,GO:0005524,GO:0004672
LG11g544	GO:0006468,GO:0005524,GO:0004672
LG11g545	GO:0007165
LG11g549	GO:0007165,GO:0005515
LG11g559	GO:0006355,GO:0043565,GO:0003700
LG11g563	GO:0046983,GO:0006355
LG11g568	GO:0005515
LG11g569	GO:0046983
LG11g572	GO:0005515
LG11g574	GO:0005388
LG11g577	GO:0005515
LG11g580	GO:0016192
LG11g587	GO:0035091
LG11g589	GO:0005515
LG11g592	GO:0005515
LG11g593	GO:0005975,GO:0008061,GO:0005576
LG11g594	GO:0005975
LG11g595	GO:0005975
LG11g598	GO:0016480
LG11g599	GO:0006468,GO:0005524,GO:0004672
LG11g6	GO:0005840,GO:0006412,GO:0003735
LG11g601	GO:0009116,GO:0003824
LG11g604	GO:0003924,GO:0005525
LG11g605	GO:0003723
LG11g608	GO:0035556,GO:0005515
LG11g610	GO:0005085
LG11g613	GO:0007186,GO:0016020,GO:0004930
LG11g616	GO:0008237,GO:0008270
LG11g617	GO:0016491
LG11g619	GO:0016020
LG11g620	GO:0007264,GO:0005085
LG11g621	GO:0003677
LG11g623	GO:0031267,GO:0006886
LG11g628	GO:0005856
LG11g629	GO:0007165
LG11g634	GO:0006511,GO:0031464
LG11g635	GO:0016459
LG11g638	GO:0006265,GO:0003677,GO:0003917
LG11g642	GO:0006355,GO:0003677
LG11g643	GO:0035556
LG11g644	GO:0003677
LG11g645	GO:0006355,GO:0043565
LG11g646	GO:0003924,GO:0005525
LG11g647	GO:0007186,GO:0016020,GO:0004930
LG11g649	GO:0007186,GO:0016020,GO:0004930
LG11g650	GO:0005525,GO:0046983,GO:0006355
LG11g652	GO:0008270,GO:0003677
LG11g654	GO:0008270,GO:0003677
LG11g656	GO:0008171
LG11g657	GO:0007186,GO:0004930,GO:0016020
LG11g660	GO:0016192
LG11g662	GO:0005515
LG11g663	GO:0016020,GO:0015276
LG11g665	GO:0006629,GO:0035556,GO:0004435,GO:0007165
LG11g666	GO:0046332
LG11g668	GO:0005515
LG11g669	GO:0005515
LG11g670	GO:0006355,GO:0043565,GO:0003700
LG11g673	GO:0003723
LG11g674	GO:0016020
LG11g675	GO:0005096,GO:0005515,GO:0005737
LG11g676	GO:0008373,GO:0006486
LG11g680	GO:0016627
LG11g681	GO:0032012,GO:0005085
LG11g688	GO:0005102,GO:0016055,GO:0007275,GO:0005576
LG11g689	GO:0016311
LG11g690	GO:0003677
LG11g696	GO:0005515
LG11g697	GO:0005515
LG11g698	GO:0005515
LG11g699	GO:0005515,GO:0003723
LG11g701	GO:0006508,GO:0004222
LG11g702	GO:0016791
LG11g703	GO:0007186,GO:0016020,GO:0004930
LG11g706	GO:0005515
LG11g707	GO:0006468,GO:0004672,GO:0005515
LG11g708	GO:0005515
LG11g710	GO:0030317
LG11g711	GO:0005515
LG11g713	GO:0005085
LG11g717	GO:0005524,GO:0006338,GO:0003677
LG11g718	GO:0003735,GO:0005840,GO:0006412
LG11g722	GO:0009190,GO:0035556,GO:0020037,GO:0006182,GO:0004383
LG11g726	GO:0016491,GO:0016020
LG11g727	GO:0007186,GO:0016020,GO:0004930
LG11g729	GO:0008083,GO:0016020
LG11g731	GO:0016491
LG11g732	GO:0006955,GO:0005615,GO:0006954,GO:0005125
LG11g733	GO:0016020,GO:0008241,GO:0008237,GO:0006508
LG11g736	GO:0005515,GO:0006355,GO:0005634
LG11g737	GO:0006468,GO:0005524,GO:0004672
LG11g740	GO:0005515,GO:0005509,GO:0016787
LG11g742	GO:0008194
LG11g743	GO:0008194
LG11g744	GO:0008194
LG11g745	GO:0008194
LG11g746	GO:0008194
LG11g747	GO:0006508,GO:0004197
LG11g748	GO:0005515,GO:0042981
LG11g751	GO:0006468,GO:0005524,GO:0004672
LG11g752	GO:0016020
LG11g753	GO:0016020,GO:0055085
LG11g754	GO:0016020,GO:0007154
LG11g755	GO:0016020,GO:0055085
LG11g756	GO:0016020
LG11g758	GO:0005216,GO:0055085,GO:0016020,GO:0006811
LG11g760	GO:0006468,GO:0005524,GO:0004672
LG11g763	GO:0022857,GO:0055085,GO:0016020
LG11g764	GO:0045048,GO:0044183,GO:0005789
LG11g767	GO:0005216,GO:0055085,GO:0016020,GO:0006811
LG11g770	GO:0016020,GO:0048193
LG11g771	GO:0005515,GO:0003677
LG11g772	GO:0046872,GO:0008033,GO:0016423,GO:0003723
LG11g773	GO:0004559,GO:0006013
LG11g775	GO:0005096,GO:0051056
LG11g776	GO:0005096,GO:0051056
LG11g78	GO:0006468,GO:0005524,GO:0004672
LG11g783	GO:0003779,GO:0016043
LG11g789	GO:0007156,GO:0005509,GO:0016020
LG11g79	GO:0006468,GO:0005524,GO:0004672
LG11g80	GO:0016020,GO:0006465,GO:0005787
LG11g809	GO:0005515
LG11g81	GO:0016757
LG11g816	GO:0020037,GO:0004833,GO:0019441
LG11g818	GO:0005525
LG11g82	GO:0005525
LG11g821	GO:0016757
LG11g824	GO:0006000,GO:0003873,GO:0005524
LG11g825	GO:0006468,GO:0005524,GO:0004672
LG11g826	GO:0030286,GO:0007018,GO:0008569,GO:0005524
LG11g83	GO:0003682,GO:0005515
LG11g830	GO:0031683,GO:0019001,GO:0007186,GO:0003924
LG11g834	GO:0016192
LG11g835	GO:0005515
LG11g836	GO:0006468,GO:0004672
LG11g84	GO:0016020,GO:0006486
LG11g840	GO:0006468,GO:0005524,GO:0004672
LG11g841	GO:0005515
LG11g842	GO:0005525,GO:0003924
LG11g843	GO:0006355,GO:0003677,GO:0046983
LG11g845	GO:0016020,GO:0070588,GO:0005262,GO:0005216,GO:0055085,GO:0006811
LG11g846	GO:0005515,GO:0005634,GO:0008270,GO:0042054
LG11g847	GO:0004601,GO:0006979
LG11g849	GO:0007186,GO:0004930,GO:0016020
LG11g85	GO:0006355,GO:0043565
LG11g850	GO:0005515
LG11g852	GO:0007186,GO:0016020,GO:0004930
LG11g854	GO:0006355,GO:0003700
LG11g856	GO:0051603,GO:0005839
LG11g857	GO:0019773,GO:0006511,GO:0051603,GO:0005839
LG11g858	GO:0016020
LG11g862	GO:0005515
LG11g863	GO:0016579,GO:0004843
LG11g876	GO:0007186,GO:0016020,GO:0004930
LG11g877	GO:0005216,GO:0055085,GO:0016020,GO:0006811
LG11g878	GO:0005216,GO:0055085,GO:0016020,GO:0006811
LG11g884	GO:0070840,GO:0008093
LG11g886	GO:0016020,GO:0007155,GO:0042246
LG11g888	GO:0006468,GO:0005524,GO:0004672,GO:0004674
LG11g902	GO:0046872,GO:0045202
LG11g903	GO:0003677,GO:0000786,GO:0006334
LG11g905	GO:0008017,GO:0007018,GO:0003777,GO:0005524
LG11g913	GO:0008324,GO:0006812
LG11g914	GO:0005515
LG11g919	GO:0006468,GO:0005524,GO:0004672
LG11g920	GO:0006468,GO:0005524,GO:0004672
LG11g921	GO:0022857,GO:0055085
LG11g922	GO:0043565,GO:0003700,GO:0006355,GO:0022857,GO:0055085
LG11g925	GO:0005515,GO:0006468,GO:0004672
LG11g927	GO:0016020
LG11g932	GO:0003924,GO:0005525
LG11g933	GO:0005102,GO:0016055,GO:0007275,GO:0005576
LG11g942	GO:0003677
LG11g945	GO:0005515
LG11g946	GO:0008217,GO:0005576,GO:0005179,GO:0097746
LG11g948	GO:0005515
LG11g950	GO:0016020
LG11g954	GO:0008270,GO:0005515
LG11g955	GO:0005515
LG11g956	GO:0005515
LG11g957	GO:0030336,GO:0010972
LG11g958	GO:0006508,GO:0004222
LG11g960	GO:0022857,GO:0055085
LG11g963	GO:0007186,GO:0004930,GO:0016020
LG11g965	GO:0006412,GO:0003735,GO:0005840
LG11g966	GO:0003677,GO:0006355
LG11g973	GO:0005515
LG11g977	GO:0016491
LG11g978	GO:0046983
LG11g979	GO:0046983
LG11g98	GO:0030212,GO:0004867
LG11g980	GO:0046983
LG11g988	GO:0005515
LG11g991	GO:0005515
LG11g994	GO:0005525,GO:0003924
LG11g995	GO:0005525,GO:0003924
LG11g996	GO:0005525,GO:0003924
LG11g997	GO:0003824
LG121g2	GO:0003677,GO:0006383,GO:0005666
LG127g2	GO:0016272,GO:0051082,GO:0006457
LG129g2	GO:0008017,GO:0007018,GO:0003777,GO:0005524
LG12g100	GO:0015631
LG12g1006	GO:0004725,GO:0006470
LG12g101	GO:0004930,GO:0016020,GO:0007186
LG12g1014	GO:0006468,GO:0005524,GO:0004672
LG12g1015	GO:0006468,GO:0005524,GO:0004672
LG12g1016	GO:0007160
LG12g1026	GO:0005515
LG12g1029	GO:0004222,GO:0006508
LG12g1032	GO:0005515
LG12g1034	GO:0016491
LG12g1036	GO:0032012,GO:0005085
LG12g1037	GO:0005515
LG12g104	GO:0005216,GO:0055085,GO:0016020,GO:0006811
LG12g1040	GO:0003677,GO:0006355
LG12g1042	GO:0008168,GO:0016706
LG12g1046	GO:0005515
LG12g1047	GO:0006629
LG12g1048	GO:0008270,GO:0005515
LG12g1049	GO:0016020
LG12g1052	GO:0005546,GO:0000145,GO:0006887
LG12g1053	GO:0006508,GO:0004252
LG12g1054	GO:0051015,GO:0007155
LG12g1057	GO:0016311
LG12g1058	GO:0016311
LG12g1059	GO:0016311
LG12g106	GO:0005216,GO:0055085,GO:0016020,GO:0006811,GO:0001518,GO:0006814,GO:0005248
LG12g1060	GO:0016311
LG12g1061	GO:0005515
LG12g1063	GO:0005741,GO:0055085
LG12g1064	GO:0008171
LG12g1066	GO:0006813,GO:0016020,GO:0005216,GO:0055085,GO:0006811
LG12g1067	GO:0005515
LG12g1070	GO:0005544,GO:0005509
LG12g1072	GO:0000413,GO:0003755
LG12g1073	GO:0000413,GO:0003755
LG12g1076	GO:0003899,GO:0006351,GO:0003677
LG12g1077	GO:0003899,GO:0006351,GO:0003677
LG12g1078	GO:0007186,GO:0016020,GO:0004930
LG12g1080	GO:0008289
LG12g1084	GO:0008168,GO:0016706
LG12g1088	GO:0005515
LG12g1089	GO:0007186,GO:0016020,GO:0004930
LG12g109	GO:0005515
LG12g1090	GO:0005525,GO:0003924,GO:0000287,GO:0004427,GO:0006796,GO:0005737
LG12g1091	GO:0005509
LG12g1092	GO:0016567,GO:0005680
LG12g1093	GO:0003924,GO:0005525
LG12g1095	GO:0003677
LG12g1097	GO:0016829,GO:0006099
LG12g1098	GO:0035556
LG12g110	GO:0007165,GO:0005515
LG12g1101	GO:0008168,GO:0016706
LG12g1108	GO:0007186,GO:0016020,GO:0004930
LG12g1111	GO:0005509,GO:0016020,GO:0005219,GO:0006874
LG12g1115	GO:0016020,GO:0070588,GO:0005262
LG12g1117	GO:0016020,GO:0070588,GO:0005262,GO:0005515
LG12g112	GO:0008017,GO:0007018,GO:0003777,GO:0005524
LG12g1120	GO:0042558
LG12g113	GO:0016020
LG12g1131	GO:0008270,GO:0004181,GO:0006508
LG12g1132	GO:0016627
LG12g1133	GO:0050660,GO:0016627
LG12g1134	GO:0009922,GO:0016020
LG12g1139	GO:0016616,GO:0051287
LG12g1140	GO:0005515
LG12g1144	GO:0007165,GO:0005737,GO:0005515
LG12g1146	GO:0005739
LG12g1147	GO:0005515,GO:0005739
LG12g1150	GO:0006629
LG12g116	GO:0007165,GO:0004114,GO:0005515
LG12g118	GO:0005515
LG12g119	GO:0016020
LG12g121	GO:0007165,GO:0006629,GO:0035556,GO:0004435,GO:0007264,GO:0005085
LG12g127	GO:0007186,GO:0016020,GO:0004930
LG12g128	GO:0005515,GO:0003950
LG12g13	GO:0006357,GO:0016592,GO:0003712
LG12g131	GO:0016020,GO:0008241,GO:0008237,GO:0006508
LG12g134	GO:0003677
LG12g135	GO:0003677
LG12g143	GO:0004402,GO:0006355
LG12g144	GO:0008270,GO:0006355,GO:0005634,GO:0004402
LG12g148	GO:0005524,GO:0043039,GO:0004812
LG12g155	GO:0003723
LG12g159	GO:0008168,GO:0016706
LG12g161	GO:0006468,GO:0005524,GO:0004672
LG12g162	GO:0007275,GO:0030178,GO:0005576
LG12g166	GO:0007156,GO:0005509,GO:0016020
LG12g17	GO:0006396,GO:0004525
LG12g179	GO:0032958,GO:0016301
LG12g182	GO:0003677,GO:0006383,GO:0005666
LG12g184	GO:0005515,GO:0003723
LG12g185	GO:0005515
LG12g189	GO:0046872
LG12g19	GO:0007165,GO:0006355,GO:0003677
LG12g190	GO:0005783,GO:0004656
LG12g191	GO:0016787
LG12g192	GO:0003677
LG12g195	GO:0006506
LG12g196	GO:0006468,GO:0004672
LG12g197	GO:0005216,GO:0055085,GO:0016020,GO:0006811
LG12g20	GO:0016787,GO:0003824
LG12g200	GO:0004930,GO:0016020,GO:0007186
LG12g203	GO:0005515,GO:0007165
LG12g205	GO:0006820,GO:0008509,GO:0016020
LG12g207	GO:0016020,GO:0006820,GO:0008509
LG12g209	GO:0016887,GO:0005524
LG12g21	GO:0006355,GO:0043565,GO:0003700
LG12g210	GO:0016887,GO:0005524
LG12g211	GO:0005515,GO:0005179,GO:0005576
LG12g212	GO:0003723
LG12g213	GO:0005515
LG12g214	GO:0005524,GO:0006468,GO:0004674
LG12g218	GO:0003924,GO:0005525
LG12g22	GO:0005515
LG12g222	GO:0016020
LG12g223	GO:0043015
LG12g224	GO:0007186,GO:0016020,GO:0004930
LG12g225	GO:0004222,GO:0006508
LG12g227	GO:0004497,GO:0016705,GO:0005506,GO:0020037
LG12g234	GO:0006914
LG12g237	GO:0016702
LG12g238	GO:0005516,GO:0008017,GO:0005874,GO:0000226
LG12g240	GO:0003677
LG12g244	GO:0005515,GO:0003924,GO:0005525
LG12g249	GO:0005515,GO:0007165
LG12g25	GO:0004222,GO:0006508
LG12g251	GO:0022857,GO:0055085
LG12g254	GO:0006508,GO:0004252
LG12g255	GO:0006468,GO:0005524,GO:0004672
LG12g257	GO:0007160
LG12g26	GO:0003755,GO:0005509
LG12g264	GO:0006096,GO:0004332
LG12g267	GO:0016787
LG12g268	GO:0003743,GO:0031369,GO:0006413,GO:0005852
LG12g27	GO:0005515
LG12g272	GO:0003700,GO:0045893
LG12g273	GO:0006629,GO:0008081
LG12g275	GO:0005509
LG12g276	GO:0006468,GO:0005524,GO:0004672
LG12g278	GO:0016020
LG12g28	GO:0046912,GO:0003824
LG12g280	GO:0000814,GO:0071985
LG12g282	GO:0006468,GO:0005524,GO:0004672,GO:0004674
LG12g289	GO:0006468,GO:0005524,GO:0004672
LG12g29	GO:0030170,GO:0009058
LG12g294	GO:0005515
LG12g297	GO:0005515
LG12g30	GO:0005515
LG12g300	GO:0007186
LG12g301	GO:0016491
LG12g304	GO:0016020,GO:0016757
LG12g306	GO:0003924,GO:0005525
LG12g307	GO:0005515
LG12g313	GO:0006468,GO:0005524,GO:0004672
LG12g314	GO:0005515
LG12g317	GO:0016409
LG12g319	GO:0005515
LG12g32	GO:0008146
LG12g322	GO:0038023,GO:0016020
LG12g323	GO:0008236,GO:0006508
LG12g324	GO:0008236,GO:0006508
LG12g325	GO:0008083
LG12g326	GO:0008083
LG12g330	GO:0005515
LG12g333	GO:0006468,GO:0005524,GO:0004672
LG12g334	GO:0007165
LG12g338	GO:0005515
LG12g359	GO:0046873,GO:0016020,GO:0030001,GO:0055085
LG12g360	GO:0007186,GO:0016020,GO:0004930
LG12g362	GO:0007186,GO:0016020,GO:0004930
LG12g364	GO:0016579,GO:0004843
LG12g366	GO:0016579,GO:0004843,GO:0008270
LG12g368	GO:0009264,GO:0008253
LG12g371	GO:0003924,GO:0005525
LG12g372	GO:0006357,GO:0016592,GO:0003712
LG12g374	GO:0003924,GO:0005525
LG12g377	GO:0005096
LG12g378	GO:0005634,GO:0006351
LG12g379	GO:0106370
LG12g38	GO:0005509
LG12g380	GO:0016020,GO:0046923,GO:0006621
LG12g381	GO:0006629
LG12g390	GO:0004867,GO:0005576,GO:0030414
LG12g393	GO:0005524,GO:0016887,GO:0140359,GO:0055085,GO:0016020
LG12g394	GO:0005524,GO:0016887,GO:0140359,GO:0055085,GO:0016020
LG12g395	GO:0005515
LG12g397	GO:0008146
LG12g401	GO:0006468,GO:0005524,GO:0004672
LG12g408	GO:0008146
LG12g413	GO:0005509
LG12g416	GO:0016459
LG12g419	GO:0016459
LG12g42	GO:0006468,GO:0005524,GO:0004672
LG12g420	GO:0005515
LG12g422	GO:0016787
LG12g423	GO:0006468,GO:0005524,GO:0004672
LG12g432	GO:0005524
LG12g437	GO:0030286,GO:0007018,GO:0008569
LG12g441	GO:0005515,GO:0006355,GO:0043565,GO:0003700
LG12g444	GO:0022857,GO:0055085,GO:0016020
LG12g445	GO:0005515
LG12g447	GO:0007165
LG12g448	GO:0000062,GO:0017069,GO:0000122,GO:0005634,GO:0004861,GO:0005737
LG12g45	GO:0008168
LG12g450	GO:0006629,GO:0035556,GO:0004435,GO:0007165
LG12g451	GO:0004379
LG12g456	GO:0003779,GO:0007010
LG12g460	GO:0005515
LG12g462	GO:0005515
LG12g463	GO:0005515
LG12g464	GO:0004842
LG12g467	GO:0008033
LG12g468	GO:0003676
LG12g47	GO:0003735,GO:0005840,GO:0006412
LG12g470	GO:0008017,GO:0007018,GO:0003777,GO:0005524
LG12g471	GO:0007186,GO:0016020,GO:0004930
LG12g472	GO:0015937,GO:0005524
LG12g473	GO:0022857,GO:0055085
LG12g474	GO:0005515
LG12g476	GO:0023052
LG12g478	GO:0005515
LG12g480	GO:0008610,GO:0016491,GO:0005506
LG12g481	GO:0008610,GO:0016491,GO:0005506
LG12g483	GO:0005515,GO:0008237,GO:0008233
LG12g484	GO:0005515
LG12g486	GO:0016491
LG12g49	GO:0046983
LG12g490	GO:0016887,GO:0005524
LG12g491	GO:0004781
LG12g494	GO:0032012,GO:0005085
LG12g495	GO:0016579,GO:0004843
LG12g496	GO:0006468,GO:0005524,GO:0004672
LG12g497	GO:0030983,GO:0005524,GO:0006298
LG12g498	GO:0016192
LG12g499	GO:0005509
LG12g500	GO:0005509
LG12g501	GO:0005509
LG12g505	GO:0005515,GO:0007009
LG12g508	GO:0005515
LG12g511	GO:0006355,GO:0043565,GO:0003700
LG12g512	GO:0043130,GO:0035091
LG12g513	GO:0043461
LG12g514	GO:0005515,GO:0035091
LG12g515	GO:0008270
LG12g518	GO:0005515,GO:0033743
LG12g52	GO:0003824
LG12g521	GO:0016409
LG12g522	GO:0005515
LG12g523	GO:0007165,GO:0005737,GO:0005515
LG12g524	GO:0032259,GO:0008168
LG12g525	GO:0015267,GO:0016020,GO:0055085
LG12g526	GO:0015267,GO:0016020,GO:0055085
LG12g527	GO:0020037
LG12g528	GO:0020037
LG12g529	GO:0020037
LG12g530	GO:0016020,GO:0004252
LG12g532	GO:0006355,GO:0043565,GO:0003700
LG12g539	GO:0003824
LG12g540	GO:0004518,GO:0003677
LG12g541	GO:0016787
LG12g543	GO:0035091
LG12g546	GO:0003924,GO:0005525
LG12g548	GO:0005741,GO:0006886
LG12g549	GO:0006355,GO:0003677
LG12g551	GO:0006468,GO:0005524,GO:0004672
LG12g557	GO:0007165,GO:0005737,GO:0005515
LG12g559	GO:0022857,GO:0055085
LG12g562	GO:0003700,GO:0006355
LG12g563	GO:0000398
LG12g565	GO:0006468,GO:0004672
LG12g566	GO:0009190,GO:0035556
LG12g567	GO:0051260,GO:0004620
LG12g568	GO:0004620
LG12g569	GO:0005515,GO:0007165,GO:0005096
LG12g570	GO:0006355,GO:0005634
LG12g573	GO:0006355,GO:0003712
LG12g575	GO:0008270,GO:0005515,GO:0006355,GO:0004402
LG12g577	GO:0004843,GO:0016579
LG12g578	GO:0003677,GO:0003678,GO:0006303
LG12g580	GO:0008233
LG12g584	GO:0035556,GO:0007186
LG12g585	GO:0031683,GO:0019001,GO:0007186,GO:0003924
LG12g586	GO:0008233,GO:0006508
LG12g587	GO:0022857,GO:0055085
LG12g589	GO:0035091
LG12g591	GO:0016020
LG12g592	GO:0005576,GO:0005179
LG12g594	GO:0005515
LG12g60	GO:0007275,GO:0030178,GO:0005576
LG12g603	GO:0004518,GO:0003677
LG12g606	GO:0005515
LG12g609	GO:0008270,GO:0003700,GO:0006355,GO:0043565
LG12g611	GO:0016020,GO:0005789
LG12g612	GO:0005102,GO:0016055,GO:0007275,GO:0005576
LG12g613	GO:0005102,GO:0016055,GO:0007275,GO:0005576
LG12g614	GO:0016887,GO:0005524
LG12g615	GO:0005085,GO:0005515
LG12g616	GO:0003723
LG12g620	GO:0003677,GO:0006366,GO:0006351,GO:0003899
LG12g623	GO:0005515
LG12g624	GO:0022857,GO:0055085
LG12g625	GO:0008270,GO:0008168
LG12g626	GO:0003779,GO:0007010
LG12g628	GO:0003924,GO:0005525
LG12g629	GO:0006355,GO:0003677
LG12g63	GO:0008537
LG12g631	GO:0005515
LG12g632	GO:0005515
LG12g633	GO:0005515
LG12g638	GO:0006468,GO:0005524,GO:0004672
LG12g64	GO:0072546
LG12g641	GO:0005911
LG12g645	GO:0003779,GO:0007010
LG12g648	GO:0061928,GO:0006751
LG12g649	GO:0005515
LG12g65	GO:0000976,GO:0006355,GO:0003700
LG12g653	GO:0007186,GO:0016020,GO:0004930
LG12g654	GO:0006355,GO:0043565,GO:0003700
LG12g656	GO:0005515
LG12g657	GO:0005524,GO:0006298,GO:0030983
LG12g658	GO:0005524,GO:0030983,GO:0006298
LG12g659	GO:0005509
LG12g665	GO:0005789,GO:0006506
LG12g666	GO:0003924,GO:0005525
LG12g668	GO:0051260,GO:0005216,GO:0055085,GO:0016020,GO:0006811
LG12g669	GO:0003682
LG12g67	GO:0016787
LG12g670	GO:0006355,GO:0043565
LG12g672	GO:0046872
LG12g674	GO:0030145,GO:0000287,GO:0004721
LG12g678	GO:0003677
LG12g679	GO:0006355,GO:0003677
LG12g680	GO:0006468,GO:0005524,GO:0004672,GO:0004674
LG12g681	GO:0046983,GO:0006355
LG12g682	GO:0006520,GO:0016491
LG12g686	GO:0016020,GO:0004675,GO:0006468,GO:0005524,GO:0004672
LG12g688	GO:0005515
LG12g689	GO:0007186,GO:0016020,GO:0004930
LG12g69	GO:0016020
LG12g691	GO:0016579,GO:0004843
LG12g696	GO:0030018
LG12g697	GO:0005515
LG12g704	GO:0005515
LG12g706	GO:0036297,GO:0043240
LG12g707	GO:0005524,GO:0016887,GO:0140359,GO:0055085,GO:0016020
LG12g708	GO:0022857,GO:0055085
LG12g710	GO:0051260
LG12g711	GO:0004553,GO:0005975
LG12g712	GO:0007165,GO:0005515
LG12g717	GO:0007034
LG12g719	GO:0005524
LG12g720	GO:0036211
LG12g721	GO:0003677
LG12g722	GO:0003677
LG12g723	GO:0003677
LG12g724	GO:0003677
LG12g725	GO:0005515
LG12g726	GO:0008537
LG12g727	GO:0005515
LG12g730	GO:0005525,GO:0003924
LG12g731	GO:0016311
LG12g732	GO:0005615
LG12g738	GO:0003677
LG12g74	GO:0003676
LG12g740	GO:0043565,GO:0003700,GO:0006355,GO:0005634
LG12g741	GO:0003676,GO:0005524
LG12g744	GO:0005216,GO:0055085,GO:0016020,GO:0006811
LG12g745	GO:0005216,GO:0055085,GO:0016020,GO:0006811
LG12g747	GO:0005216,GO:0055085,GO:0016020,GO:0006811
LG12g748	GO:0007186,GO:0016020,GO:0004930
LG12g751	GO:0007186,GO:0016020,GO:0004930
LG12g755	GO:0016533,GO:0061575
LG12g756	GO:0003774,GO:0016459,GO:0005524
LG12g761	GO:0003700,GO:0045893
LG12g762	GO:0008289
LG12g767	GO:0003677
LG12g768	GO:0006355,GO:0003677
LG12g769	GO:0005634
LG12g770	GO:0006468,GO:0005524,GO:0004672
LG12g773	GO:0046872
LG12g777	GO:0005576,GO:0005179
LG12g778	GO:0007186,GO:0016020,GO:0004930
LG12g779	GO:0016020,GO:0006811,GO:0005230
LG12g78	GO:0016020,GO:0015276
LG12g780	GO:0004930,GO:0016020,GO:0007186
LG12g782	GO:0003677
LG12g783	GO:0005634,GO:0042254
LG12g789	GO:0006396
LG12g791	GO:0003779,GO:0007010
LG12g797	GO:0007186,GO:0016020,GO:0004930
LG12g798	GO:0005515
LG12g801	GO:0005515
LG12g802	GO:0006508,GO:0004197
LG12g804	GO:0005515,GO:0005509,GO:0007155,GO:0005576
LG12g806	GO:0016020
LG12g807	GO:0016787
LG12g808	GO:0016491
LG12g813	GO:0016020,GO:0006886
LG12g815	GO:0005515,GO:0016409
LG12g817	GO:0009190,GO:0035556,GO:0006468,GO:0004672
LG12g819	GO:0016746
LG12g820	GO:0008270,GO:0004181,GO:0006508
LG12g821	GO:0005085,GO:0005515,GO:0005737
LG12g822	GO:0003723
LG12g824	GO:0005515,GO:0016020,GO:0006811,GO:0005230
LG12g825	GO:0016747
LG12g826	GO:0016020,GO:0015276
LG12g829	GO:0003924,GO:0005525
LG12g830	GO:0005507
LG12g831	GO:0005515
LG12g833	GO:0003700,GO:0006355
LG12g837	GO:0005515
LG12g844	GO:0003723
LG12g846	GO:0006468,GO:0005524,GO:0004672
LG12g848	GO:0022857,GO:0055085
LG12g852	GO:0009058
LG12g855	GO:0005515
LG12g856	GO:0006355,GO:0005634
LG12g857	GO:0003723
LG12g861	GO:0005856,GO:0005515
LG12g869	GO:0005515
LG12g873	GO:0005525,GO:0003924
LG12g874	GO:0008191
LG12g875	GO:0032012,GO:0005085
LG12g878	GO:0006520,GO:0016829
LG12g879	GO:0006520,GO:0016829
LG12g881	GO:0016020
LG12g883	GO:0030674,GO:0051015
LG12g885	GO:0003682
LG12g894	GO:0015631
LG12g895	GO:0016020
LG12g90	GO:0005576,GO:0005515
LG12g901	GO:0016020,GO:0006508,GO:0004252
LG12g906	GO:0016787,GO:0015016
LG12g907	GO:0008146,GO:0016787,GO:0015016
LG12g908	GO:0006468,GO:0005524,GO:0004672,GO:0005516,GO:0004683
LG12g912	GO:0008270,GO:0030127,GO:0006888,GO:0006886
LG12g913	GO:0007034
LG12g914	GO:0005515,GO:0007009
LG12g916	GO:0006468,GO:0004672
LG12g917	GO:0008373,GO:0006486
LG12g919	GO:0046872
LG12g92	GO:0005216,GO:0055085,GO:0016020,GO:0006811
LG12g920	GO:0005515
LG12g923	GO:0030553,GO:0007601,GO:0004114
LG12g925	GO:0007186,GO:0016020,GO:0004930
LG12g927	GO:0006468,GO:0005524,GO:0004672
LG12g931	GO:0007186,GO:0016020,GO:0004930
LG12g939	GO:0008146
LG12g94	GO:0000976,GO:0006355,GO:0003700
LG12g941	GO:0016020,GO:0016765
LG12g943	GO:0008146
LG12g946	GO:0016020
LG12g948	GO:0046983
LG12g951	GO:0005515
LG12g958	GO:0005840,GO:0006412,GO:0003735
LG12g959	GO:0016020
LG12g96	GO:0006468,GO:0005524,GO:0004672
LG12g960	GO:0005515
LG12g962	GO:0008017,GO:0007018,GO:0003777,GO:0005524
LG12g964	GO:0005524,GO:0016887,GO:0016020,GO:0140359
LG12g967	GO:0007156,GO:0005509,GO:0016020
LG12g973	GO:0007156,GO:0005509,GO:0016020
LG12g976	GO:0007156,GO:0005509,GO:0016020
LG12g977	GO:0007156,GO:0005509,GO:0016020
LG12g978	GO:0006468,GO:0005524,GO:0004672
LG12g981	GO:0008017,GO:0007018,GO:0003777,GO:0005524
LG12g982	GO:0008270,GO:0005515
LG12g983	GO:0016787
LG12g985	GO:0043065,GO:0005740,GO:0016020
LG12g992	GO:0003677
LG139g1	GO:0016055,GO:0007411,GO:0005576
LG13g10	GO:0007165,GO:0004114
LG13g1001	GO:0004019,GO:0006164,GO:0000166
LG13g1002	GO:0008233
LG13g1003	GO:0007186,GO:0016020,GO:0004930
LG13g1005	GO:0016747
LG13g1006	GO:0016747,GO:0046873,GO:0016020,GO:0030001,GO:0055085
LG13g1007	GO:0004553,GO:0005975
LG13g101	GO:0005515
LG13g1010	GO:0005515
LG13g1012	GO:0005525,GO:0003924
LG13g1014	GO:0003723
LG13g1015	GO:0007186
